Todays_Low,Todays_High,Open_Price,Prev_Close,52_Week_Low,52_Week_High,Volume,Avg_Price,Is_Good_To_Buy
842.59,843.59,804.42,804.98,732.0,1530.52,663562,843.09,0
571.3,818.12,792.23,793.93,601.92,1793.06,577813,694.71,0
570.35,861.11,827.44,851.3,621.85,1424.73,185823,715.73,0
1335.74,1369.46,1351.42,1353.62,730.57,1926.23,338797,1352.6,0
776.75,1307.15,987.75,1174.86,738.41,1686.83,1351878,1041.95,1
639.29,640.29,639.86,639.8,526.41,1566.95,3081476,639.79,1
1199.76,1327.31,1304.15,1225.18,401.57,1592.96,2308316,1263.53,1
1195.62,1245.0,1240.52,1237.89,505.63,1296.62,768769,1220.31,0
892.12,893.12,892.23,893.0,690.82,1617.07,2589674,892.62,1
889.14,923.36,916.35,895.77,750.63,1936.54,4944763,906.25,1
1298.97,1432.14,1387.57,1407.3,634.25,1471.37,921330,1365.56,0
646.79,647.79,647.55,647.25,449.08,1277.91,1002797,647.29,1
559.56,560.56,559.66,559.63,600.19,1849.65,2827778,560.06,1
958.16,959.16,939.53,915.42,465.23,1333.36,774292,958.66,0
694.92,695.92,695.35,695.28,438.02,1412.81,3726698,695.42,1
1287.75,1288.75,1288.4,1288.57,611.13,1447.72,3859356,1288.25,1
771.63,794.28,787.18,765.71,616.95,1694.05,249515,782.96,0
815.59,1191.83,857.13,1055.63,619.8,1668.04,3441303,1003.71,1
804.82,1266.3,908.25,1192.67,451.08,1302.9,4914981,1035.56,1
751.27,1450.11,966.73,1275.33,590.82,1474.14,1084271,1100.69,1
924.44,925.44,903.93,920.89,757.79,1359.38,579653,924.94,0
895.55,896.55,895.87,895.94,550.93,1709.28,3995484,896.05,1
1291.4,1292.4,1291.42,1292.09,713.67,1741.59,4947867,1291.9,1
1433.3,1448.2,1412.21,1419.06,526.92,1465.58,263769,1440.75,0
850.49,851.49,850.54,850.98,764.75,1788.76,1853409,850.99,1
943.49,948.66,945.04,947.57,641.91,1991.6,4057475,946.08,1
563.44,733.2,705.21,687.74,757.62,1832.92,915624,648.32,0
966.58,967.58,967.44,967.34,523.27,1522.98,3611919,967.08,1
756.86,757.86,757.76,716.74,680.67,1446.04,121691,757.36,0
570.19,571.19,570.28,570.82,675.63,1438.96,4466901,570.69,1
1055.99,1193.54,1081.45,1062.15,608.34,1716.18,1664090,1124.76,1
1005.94,1006.94,1006.22,1006.24,554.09,1855.33,2822558,1006.44,1
908.88,909.88,909.57,908.9,721.2,1848.0,1247223,909.38,1
890.69,1342.77,1312.87,1342.37,519.43,1961.41,390883,1116.73,0
533.73,1111.31,1079.67,1071.32,507.85,1526.78,105713,822.52,0
1077.33,1078.33,1059.14,1072.5,408.64,1765.78,164312,1077.83,0
1290.15,1456.89,1319.04,1416.15,419.51,1724.58,1814904,1373.52,1
571.32,1138.26,1131.76,1111.38,573.96,1694.12,147030,854.79,0
1160.16,1353.76,1314.95,1307.78,725.43,1250.51,978013,1256.96,0
1004.68,1513.51,1481.37,1485.2,486.59,1425.72,593902,1259.1,0
737.59,1509.39,1089.88,1170.82,666.79,1668.52,3391579,1123.49,1
644.87,645.87,645.51,645.74,484.4,1748.16,1803547,645.37,1
828.71,1432.38,1429.82,1414.47,505.15,1332.03,575958,1130.54,0
955.24,1193.98,1148.93,1144.46,787.28,1496.62,407537,1074.61,0
546.28,750.99,620.89,590.4,447.57,1824.62,4165900,648.64,1
537.72,538.72,538.14,538.23,647.39,1439.4,3725887,538.22,1
748.68,1206.34,1026.48,1107.3,459.57,1856.01,3779829,977.51,1
1403.97,1506.07,1498.42,1476.44,436.34,1480.56,628159,1455.02,0
1021.76,1262.04,1043.39,1232.2,547.03,1814.65,3527289,1141.9,1
806.27,807.27,806.88,806.58,477.22,1500.33,3429734,806.77,1
603.97,604.97,604.35,604.8,765.51,1616.75,3707247,604.47,1
1149.05,1501.23,1308.45,1341.01,494.05,1324.79,2027935,1325.14,1
577.93,759.99,732.63,749.73,666.4,1768.3,400147,668.96,0
1139.56,1230.41,1228.39,1210.27,549.55,1697.24,2397994,1184.99,1
1364.99,1365.99,1365.21,1365.47,697.91,1494.81,1535977,1365.49,1
1372.68,1373.68,1366.12,1325.52,759.61,1771.23,717951,1373.18,0
1037.18,1245.59,1214.22,1237.84,462.31,1491.26,982442,1141.38,0
793.2,1549.65,1031.3,1407.78,615.45,1543.3,2511776,1171.43,1
1101.4,1102.4,1052.45,1092.59,447.2,1313.15,711828,1101.9,0
570.87,1240.8,1231.74,1230.88,675.48,1924.2,391986,905.84,0
837.66,869.75,841.87,839.63,499.04,1617.46,1708414,853.7,1
502.66,567.35,538.83,529.02,718.92,1940.08,596557,535.0,0
728.27,729.27,723.08,698.39,774.95,1763.72,223651,728.77,0
884.61,885.61,866.2,865.59,516.95,1778.85,159291,885.11,0
1395.39,1401.43,1363.87,1379.14,712.21,1511.8,539792,1398.41,0
808.14,1091.7,903.82,934.08,787.06,1408.95,2263111,949.92,1
1158.81,1349.09,1347.84,1205.87,463.64,1271.69,3199797,1253.95,1
970.33,1420.62,1408.99,1390.87,720.97,1332.05,102930,1195.47,0
1369.9,1373.34,1369.93,1371.45,605.05,1977.04,4721254,1371.62,1
1111.89,1112.89,1112.12,1112.13,738.64,1983.85,3144428,1112.39,1
523.92,930.21,927.79,922.84,745.54,1269.06,656042,727.06,0
735.14,736.14,700.76,704.58,788.89,1765.86,467229,735.64,0
562.26,1219.78,1211.34,1197.78,692.94,1824.8,748588,891.02,0
569.52,1156.49,1079.61,579.74,719.88,1372.85,1456014,863.0,1
1006.03,1533.94,1359.03,1344.18,552.65,1727.54,4222951,1269.99,1
566.52,1214.29,1179.88,1185.46,722.3,1234.04,553646,890.4,0
1160.01,1161.01,1140.67,1160.69,528.35,1841.79,840382,1160.51,0
645.24,967.0,781.7,937.41,594.3,1559.67,4582331,806.12,1
577.31,578.31,577.55,577.78,443.57,1832.43,2932378,577.81,1
517.85,824.36,781.77,816.9,760.06,1575.76,346489,671.1,0
1295.47,1475.43,1458.08,1474.71,791.11,1831.8,480566,1385.45,0
767.99,1524.76,976.93,1375.26,610.01,1472.04,4486315,1146.38,1
854.95,1273.2,1215.5,1107.0,511.15,1744.13,4991689,1064.08,1
650.3,808.65,804.04,806.34,573.66,1906.1,876849,729.47,0
1174.0,1535.55,1526.64,1518.96,427.38,1641.11,269508,1354.78,0
1136.63,1193.29,1178.69,1156.34,578.75,1235.68,624014,1164.96,0
1258.24,1259.24,1258.84,1258.85,696.06,1666.89,4073368,1258.74,1
783.25,1410.81,822.37,1232.85,731.18,1993.65,3403247,1097.03,1
1203.67,1204.67,1204.35,1204.64,776.23,1951.77,3154894,1204.17,1
613.07,614.07,613.72,613.77,695.85,1994.88,2980369,613.57,1
886.06,1109.56,1070.84,1084.1,658.3,1949.92,690122,997.81,0
648.72,649.72,649.1,649.66,498.04,1462.9,2979718,649.22,1
863.76,1307.82,1067.77,1209.47,472.33,1745.35,3759700,1085.79,1
594.23,595.23,554.43,556.68,473.32,1537.26,432624,594.73,0
875.59,1173.06,1076.81,1085.66,686.8,1846.4,4223204,1024.32,1
664.29,1307.2,1296.45,1257.43,411.88,1432.84,833221,985.74,0
1116.04,1117.04,1108.12,1069.39,431.08,1946.78,231656,1116.54,0
759.28,760.28,759.28,760.22,676.98,1224.0,2325001,759.78,1
571.51,572.51,571.53,571.89,686.32,1654.03,1131028,572.01,1
848.04,1152.91,1151.57,1125.01,702.51,1254.02,682767,1000.48,0
822.63,823.63,823.46,822.88,646.5,1209.92,2262123,823.13,1
904.94,1422.35,1387.09,1402.84,683.93,1224.27,137972,1163.64,0
903.59,904.59,903.66,903.65,531.16,1938.98,3445062,904.09,1
552.9,1228.05,1209.05,1225.55,462.1,1977.55,143345,890.47,0
1206.26,1454.61,1216.15,1311.51,558.64,1728.03,4467693,1330.44,1
693.14,694.14,661.58,664.81,697.69,1771.26,684968,693.64,0
767.82,1352.92,1330.26,1334.14,571.82,1986.75,338379,1060.37,0
965.74,1416.43,1389.81,1381.54,437.44,1406.47,447232,1191.08,0
738.47,739.47,739.15,738.54,416.91,1920.11,3210057,738.97,1
655.91,1476.81,1130.09,1050.49,552.97,1497.43,4940292,1066.36,1
796.43,797.43,796.86,796.46,481.2,1784.59,4165223,796.93,1
779.6,780.6,734.12,774.28,496.42,1206.28,407792,780.1,0
857.48,1443.85,1408.88,1431.59,588.4,1369.63,919540,1150.66,0
804.11,1195.8,1183.58,1154.89,489.89,1486.58,151535,999.96,0
539.15,1321.58,1294.93,1277.99,508.52,1325.35,602205,930.36,0
946.51,1399.1,1284.34,1044.64,735.45,1569.77,2656288,1172.8,1
1368.98,1423.28,1404.3,1421.63,576.28,1399.66,257389,1396.13,0
575.54,1523.48,931.69,1120.34,470.9,1810.9,2550978,1049.51,1
1107.37,1501.87,1478.91,1489.78,479.12,1558.0,679061,1304.62,0
801.99,802.99,802.92,802.81,698.27,1933.04,4160994,802.49,1
716.65,717.65,717.16,716.84,677.52,1678.28,4941202,717.15,1
1331.57,1346.03,1339.94,1310.12,449.17,1768.35,311069,1338.8,0
513.35,514.35,514.33,513.85,500.24,1908.13,3176445,513.85,1
689.73,690.73,673.04,645.86,414.43,1796.74,844221,690.23,0
1280.73,1356.36,1345.19,1351.96,755.71,1604.75,783621,1318.54,0
1062.86,1340.12,1312.67,1304.55,488.01,1311.98,757374,1201.49,0
585.28,754.56,640.86,595.04,792.88,1809.35,3420253,669.92,1
816.13,827.21,809.13,821.87,681.94,1847.68,634518,821.67,0
1377.53,1423.58,1406.77,1373.74,593.06,1702.38,221161,1400.55,0
765.38,766.38,766.16,765.85,739.02,1378.8,4749045,765.88,1
1316.99,1317.99,1297.04,1302.37,526.8,1459.09,551373,1317.49,0
722.48,723.48,721.14,690.03,680.41,1885.73,993897,722.98,0
596.7,597.7,597.42,597.61,525.17,1641.95,3182423,597.2,1
802.3,980.19,968.54,972.54,564.65,1354.77,418243,891.24,0
528.01,1247.9,1246.83,1208.84,710.38,1869.52,454871,887.96,0
827.9,828.9,828.19,828.71,542.81,1820.0,1380217,828.4,1
805.0,1544.32,1536.81,1506.57,597.82,1870.92,910212,1174.66,0
755.98,1027.15,794.77,986.48,559.97,1816.44,1881137,891.56,1
902.83,1380.86,1107.68,1355.25,668.74,1308.3,2435123,1141.84,1
1125.06,1126.06,1125.73,1125.42,576.91,1413.53,2786190,1125.56,1
904.97,905.97,876.93,895.6,429.78,1908.5,512635,905.47,0
1048.95,1049.95,1048.96,1049.02,449.19,1894.52,2493126,1049.45,1
616.44,617.44,607.67,616.21,600.79,1561.15,842388,616.94,0
1153.87,1154.87,1154.78,1154.06,487.08,1836.89,1680550,1154.37,1
509.86,510.86,510.23,510.52,484.39,1873.56,2525219,510.36,1
907.08,1177.45,1166.02,1173.8,555.75,1356.06,162141,1042.27,0
829.79,830.79,824.09,797.71,522.97,1217.3,332588,830.29,0
904.58,1224.65,1137.51,1213.74,501.46,1272.57,1330503,1064.62,1
512.76,513.76,469.91,470.49,409.39,1958.81,442440,513.26,0
1133.33,1464.87,1429.32,1308.81,734.43,1851.5,3903850,1299.1,1
874.71,999.26,985.73,975.47,664.44,1858.29,113559,936.98,0
1488.23,1508.02,1481.14,1465.44,699.22,1950.25,967991,1498.12,0
521.28,522.28,521.61,521.69,588.68,1219.66,2526822,521.78,1
1070.45,1071.45,1070.89,1070.6,561.79,1361.17,1047138,1070.95,1
1239.47,1478.71,1433.87,1455.85,716.76,1280.37,119944,1359.09,0
659.58,660.58,660.54,659.65,526.13,1983.93,4479139,660.08,1
682.77,683.77,680.92,675.06,482.84,1428.08,872472,683.27,0
674.72,937.96,936.13,888.75,540.24,1653.68,690261,806.34,0
781.11,782.11,781.14,781.65,636.44,1766.93,3883112,781.61,1
623.8,1040.45,738.24,728.7,795.68,1733.67,4534031,832.12,1
518.07,519.07,518.2,518.1,777.31,1705.11,2653098,518.57,1
650.35,1363.68,799.79,890.23,546.35,1756.06,1647350,1007.02,1
1148.2,1200.12,1171.51,1163.88,465.47,1283.5,4541075,1174.16,1
700.19,701.19,700.8,700.58,491.66,1500.09,4558152,700.69,1
1087.31,1140.45,1121.45,1128.86,678.89,1258.42,285482,1113.88,0
1436.69,1463.38,1441.85,1455.55,705.93,1242.4,2794360,1450.04,1
655.34,656.34,609.56,627.86,499.17,1819.33,823709,655.84,0
1428.31,1429.31,1380.5,1382.75,521.35,1642.84,717689,1428.81,0
868.49,926.72,925.84,880.29,638.94,1773.33,959540,897.6,0
911.56,912.56,866.59,896.19,739.6,1970.82,569508,912.06,0
806.75,807.75,777.2,766.3,657.05,1992.19,276204,807.25,0
887.77,888.77,848.2,865.36,575.5,1621.19,940381,888.27,0
764.18,765.18,764.56,764.39,512.11,1785.13,3862993,764.68,1
702.62,1032.92,974.03,805.68,634.86,1999.89,2772773,867.77,1
1036.61,1037.61,1005.88,1015.92,454.35,1962.25,761849,1037.11,0
692.94,1491.43,1472.16,1466.68,422.37,1550.16,569935,1092.18,0
743.56,744.56,744.03,744.17,545.4,1952.61,2951690,744.06,1
513.65,514.65,514.43,514.44,577.72,1414.69,1680230,514.15,1
1030.28,1301.9,1277.83,1299.76,470.75,1573.12,769587,1166.09,0
898.42,1453.26,1408.7,1418.94,405.09,1336.76,893213,1175.84,0
1109.06,1318.95,1294.76,1290.02,486.6,1584.44,527184,1214.01,0
839.15,1424.36,1212.65,1313.23,556.88,1219.1,4888676,1131.75,1
732.39,1540.79,1498.6,1497.36,412.17,1473.78,584450,1136.59,0
639.69,640.69,640.54,640.58,650.04,1895.72,3587957,640.19,1
951.22,952.22,905.88,948.53,561.48,1245.02,173098,951.72,0
755.39,1500.83,1497.19,1479.56,733.46,1648.62,163114,1128.11,0
722.41,928.16,831.6,837.11,429.69,1869.97,1487703,825.28,1
1174.27,1175.27,1164.78,1147.94,594.03,1708.97,526525,1174.77,0
1132.39,1419.75,1397.49,1407.57,684.07,1390.62,680675,1276.07,0
1083.29,1281.95,1266.62,1136.54,507.5,1260.69,1888224,1182.62,1
560.64,561.64,538.28,546.92,427.1,1936.88,305196,561.14,0
651.26,1402.78,1372.3,1374.51,737.78,1619.99,390319,1027.02,0
620.61,621.61,620.97,620.71,465.84,1779.38,3839135,621.11,1
555.32,556.32,543.93,514.91,785.99,1934.17,908025,555.82,0
504.29,803.66,786.36,784.15,468.4,1415.07,926761,653.98,0
1127.2,1172.52,1138.6,1160.21,594.06,1558.31,681151,1149.86,0
1406.68,1489.09,1427.0,1465.1,406.73,1520.34,2872989,1447.88,1
518.99,519.99,479.0,473.36,739.65,1523.77,530766,519.49,0
1052.37,1053.37,1053.35,1053.12,423.7,1954.36,1615989,1052.87,1
1289.63,1422.48,1381.84,1417.85,537.84,1318.46,398991,1356.06,0
564.53,1147.93,946.53,697.37,725.6,1508.56,1085917,856.23,1
1093.4,1220.57,1192.47,1104.6,784.89,1735.22,2795538,1156.99,1
813.69,873.57,818.54,862.82,542.91,1598.75,4713685,843.63,1
1019.08,1020.08,1019.64,1019.94,480.32,1601.81,3214630,1019.58,1
787.32,788.32,787.56,788.04,658.53,1591.11,4771109,787.82,1
801.16,802.16,801.45,801.93,434.36,1966.34,3985962,801.66,1
1383.16,1543.92,1502.6,1400.97,412.69,1757.48,1309099,1463.54,1
516.68,517.68,516.82,517.24,644.96,1869.35,1771204,517.18,1
631.07,714.64,701.4,708.78,781.27,1626.72,823279,672.86,0
901.47,902.47,902.43,901.98,420.07,1781.96,4726092,901.97,1
926.87,1406.37,1379.07,1365.24,729.74,1981.2,272457,1166.62,0
762.31,1155.37,1128.6,1149.05,557.67,1293.69,553159,958.84,0
941.65,942.65,919.55,929.12,555.37,1871.85,113059,942.15,0
946.33,947.33,938.56,908.22,718.44,1462.08,462531,946.83,0
817.98,818.98,801.48,782.15,480.13,1660.99,885708,818.48,0
908.01,909.01,872.55,875.11,749.6,1350.62,335457,908.51,0
871.85,872.85,864.03,838.99,606.8,1970.42,455497,872.35,0
549.49,1316.3,1293.88,1300.36,600.56,1760.98,253649,932.9,0
523.29,694.74,657.74,687.08,622.86,1912.36,161984,609.02,0
1280.03,1281.03,1280.2,1281.02,576.18,1328.27,2675721,1280.53,1
789.01,790.01,763.25,757.7,637.75,1775.19,107388,789.51,0
620.86,1367.84,1334.24,1331.19,751.74,1786.94,498971,994.35,0
704.32,1503.7,1465.99,1461.11,479.75,1736.61,916503,1104.01,0
618.82,1244.66,1179.93,1150.38,750.84,1800.35,1301791,931.74,1
624.1,1350.62,1314.18,1309.95,598.17,1789.99,165517,987.36,0
1053.89,1054.89,1014.96,1027.87,507.65,1495.13,505873,1054.39,0
1168.97,1169.97,1155.39,1157.78,792.85,1264.66,561653,1169.47,0
648.52,902.15,744.6,745.8,601.63,1284.92,2733165,775.34,1
1038.45,1039.45,998.26,1003.35,540.62,1326.77,672188,1038.95,0
548.18,809.82,713.14,802.15,680.45,1897.18,4084455,679.0,1
627.45,715.07,627.75,634.71,610.12,1364.43,2306317,671.26,1
605.76,606.76,585.76,568.4,580.45,1215.48,526228,606.26,0
725.8,1138.72,1019.03,839.21,420.79,1638.06,1275013,932.26,1
546.78,547.78,547.27,547.73,694.97,1880.76,3326824,547.28,1
1176.13,1177.13,1147.29,1169.22,454.02,1636.34,508587,1176.63,0
623.53,755.22,705.04,726.03,706.49,1297.4,2319379,689.38,1
1189.68,1190.68,1190.58,1190.36,550.65,1278.76,2262319,1190.18,1
809.96,1140.65,1122.7,1094.01,469.95,1285.36,113976,975.3,0
830.58,831.58,794.01,815.36,443.37,1596.23,961152,831.08,0
1202.36,1203.36,1203.33,1202.62,574.71,1969.44,3611534,1202.86,1
617.69,909.91,652.44,693.77,678.77,1352.92,3300980,763.8,1
1009.97,1304.04,1280.52,1061.97,650.82,1945.15,1297720,1157.01,1
666.45,667.45,634.08,621.81,797.38,1359.97,827708,666.95,0
644.17,645.17,618.96,615.27,430.75,1221.28,440280,644.67,0
953.38,954.38,947.98,936.92,492.39,1925.63,753400,953.88,0
792.35,793.35,779.66,766.96,661.61,1759.83,892895,792.85,0
975.01,976.01,975.91,975.31,746.34,1864.82,1757978,975.51,1
1103.72,1378.89,1302.96,1205.51,604.35,1829.0,3866111,1241.3,1
1327.08,1328.08,1327.28,1327.53,693.21,1704.85,4932701,1327.58,1
738.68,739.68,739.64,739.52,742.36,1821.69,3115698,739.18,1
758.69,759.69,754.92,753.46,666.14,1228.98,113340,759.19,0
992.39,1219.67,1194.53,1198.87,734.93,1967.55,609565,1106.03,0
1131.01,1285.25,1253.11,1247.61,746.28,1300.26,888240,1208.13,0
788.15,937.81,927.68,904.94,645.1,1814.95,657459,862.98,0
804.93,827.06,806.35,794.51,777.22,1460.72,176435,815.99,0
567.74,568.74,547.1,567.39,643.96,1915.14,751572,568.24,0
1168.98,1169.98,1169.07,1169.58,728.25,1664.97,2688121,1169.48,1
570.17,571.17,566.45,526.73,707.68,1533.5,918835,570.67,0
871.07,1118.83,1087.47,1094.45,541.67,1691.67,831067,994.95,0
619.95,620.95,620.46,620.87,553.42,1848.33,2323057,620.45,1
1238.72,1397.01,1279.97,1270.69,507.66,1702.51,4619792,1317.86,1
881.54,882.54,881.78,881.57,452.4,1933.87,1783144,882.04,1
912.2,913.2,912.95,912.59,682.21,1825.29,1894999,912.7,1
576.18,962.6,812.0,835.9,782.53,1888.91,1186692,769.39,1
989.92,1080.9,1055.52,1060.08,545.41,1267.67,728316,1035.41,0
904.71,1504.42,1457.78,1478.46,502.88,1819.5,465411,1204.56,0
522.98,1090.23,1057.1,1074.23,570.16,1307.05,920532,806.6,0
544.22,545.22,534.85,511.25,458.49,1350.73,429194,544.72,0
645.27,880.24,698.14,877.84,742.53,1643.84,1790191,762.76,1
643.86,644.86,601.11,610.44,750.94,1343.79,518244,644.36,0
701.74,1527.3,1483.04,1484.9,442.72,1608.33,206013,1114.52,0
1044.44,1045.44,998.28,1028.0,682.02,1710.78,883207,1044.94,0
1180.08,1181.08,1180.81,1180.6,616.14,1411.56,3863693,1180.58,1
1175.27,1273.2,1264.33,1269.53,724.88,1744.59,1860461,1224.24,1
704.33,705.33,704.47,704.45,761.18,1291.19,2787039,704.83,1
580.14,1206.66,1167.95,1168.21,469.31,1323.06,2757268,893.4,1
1398.74,1399.74,1387.43,1357.37,465.75,1757.09,202517,1399.24,0
702.42,839.74,805.7,794.83,658.28,1519.81,504244,771.08,0
965.13,1125.76,1078.35,1107.6,538.69,1631.23,2713559,1045.44,1
728.55,945.75,900.96,920.03,474.4,1321.19,888134,837.15,0
1290.52,1476.66,1441.73,1466.93,444.45,1752.94,616855,1383.59,0
1089.38,1090.38,1090.24,1089.76,580.53,1570.24,2807517,1089.88,1
559.92,1445.87,1408.19,1401.64,632.59,1898.53,574332,1002.9,0
568.66,607.64,601.76,598.26,464.63,1284.94,111770,588.15,0
1178.67,1179.67,1179.35,1178.8,584.88,1461.84,4195931,1179.17,1
549.87,550.87,550.85,550.24,608.01,1675.68,2458964,550.37,1
1231.12,1292.07,1263.3,1246.51,639.55,1836.34,1783911,1261.59,1
1123.66,1124.66,1076.26,1086.78,720.15,1339.51,614576,1124.16,0
874.19,1226.11,1157.68,1132.29,733.68,1567.74,4173812,1050.15,1
731.0,732.0,731.63,731.51,742.98,1712.68,1218328,731.5,1
593.36,1327.92,1283.45,1285.73,636.75,1287.29,172893,960.64,0
1059.03,1060.03,1059.4,1059.32,627.76,1537.45,2883381,1059.53,1
1119.66,1120.66,1082.94,1082.51,455.92,1457.34,191244,1120.16,0
507.19,978.42,974.23,937.51,541.7,1723.68,733428,742.8,0
868.04,869.04,868.46,868.66,723.39,1590.09,3247960,868.54,1
646.05,854.76,815.49,820.58,479.98,1447.78,760571,750.4,0
655.97,1183.48,1179.57,1156.57,454.65,1896.94,931567,919.72,0
737.69,834.5,791.26,796.36,773.57,1844.94,653055,786.1,0
972.05,973.05,951.31,970.34,585.15,1976.83,445826,972.55,0
603.49,604.49,585.32,567.47,610.17,1638.98,155877,603.99,0
614.24,615.24,603.17,566.04,676.49,1317.14,630486,614.74,0
629.78,1388.12,803.35,959.38,594.16,1849.75,3454296,1008.95,1
659.47,660.47,659.93,660.09,796.96,1991.2,3040674,659.97,1
912.53,1120.41,1039.54,973.85,559.38,1834.85,4136772,1016.47,1
533.54,1075.17,1002.94,1042.1,640.95,1426.16,1175036,804.36,1
1163.61,1490.7,1278.17,1405.5,793.84,1234.66,4945227,1327.16,1
1150.47,1151.47,1151.09,1151.0,564.13,1669.59,2902917,1150.97,1
870.15,871.15,870.94,870.82,757.94,1335.07,3692805,870.65,1
571.74,1505.77,1487.87,1463.75,693.26,1395.62,536126,1038.76,0
924.66,925.66,889.29,916.24,705.04,1798.74,132336,925.16,0
640.42,641.42,637.42,636.2,716.25,1663.4,796265,640.92,0
867.58,1288.89,1272.37,1246.62,551.36,1597.08,461647,1078.24,0
536.4,589.6,547.98,555.43,491.08,1523.57,2630115,563.0,1
524.0,1487.97,544.56,1239.56,611.38,1261.51,2556631,1005.98,1
1212.29,1379.2,1337.78,1340.85,404.73,1784.19,159827,1295.74,0
620.08,621.08,621.02,621.04,735.49,1931.68,4923105,620.58,1
715.84,829.77,798.42,808.24,478.92,1505.87,690068,772.8,0
876.23,877.23,857.54,850.73,632.89,1338.64,517742,876.73,0
760.21,1385.54,1373.59,1351.38,684.91,1644.54,526943,1072.88,0
695.35,1526.58,1403.59,1343.27,515.55,1256.28,3223327,1110.96,1
500.31,1131.36,1092.7,1130.58,580.28,1799.87,330089,815.83,0
608.31,609.31,608.59,609.02,713.37,1203.54,3901942,608.81,1
867.17,1361.22,1326.51,1323.01,690.74,1583.52,920274,1114.2,0
595.31,642.85,608.46,630.56,541.67,1651.05,3323481,619.08,1
906.64,907.64,906.29,899.77,474.48,1451.15,501590,907.14,0
995.97,996.97,996.73,996.62,799.43,1992.75,1191236,996.47,1
777.95,778.95,778.0,778.66,624.03,1457.65,1912092,778.45,1
515.04,516.04,515.1,515.9,646.8,1663.45,1043375,515.54,1
542.34,1201.27,1173.04,1189.19,791.43,1850.06,574696,871.8,0
966.37,967.37,962.82,963.42,520.35,1513.17,196480,966.87,0
827.18,1255.43,840.88,828.2,452.82,1275.05,3817893,1041.3,1
1289.31,1290.31,1289.75,1289.92,623.85,1857.49,2231700,1289.81,1
692.37,937.72,879.84,783.11,548.48,1411.73,3626634,815.04,1
1060.97,1155.53,1140.49,1119.91,785.23,1290.46,545884,1108.25,0
528.67,529.67,498.56,510.48,489.05,1697.93,916637,529.17,0
1118.39,1124.62,1120.45,1118.83,721.79,1657.58,2327174,1121.51,1
1160.2,1161.2,1160.82,1161.08,716.15,1982.47,4123398,1160.7,1
1175.61,1176.61,1176.0,1176.25,732.68,1443.45,1639075,1176.11,1
924.11,925.11,908.58,917.42,798.0,1683.64,705086,924.61,0
1251.32,1252.32,1251.42,1252.13,753.81,1840.6,2368501,1251.82,1
749.52,750.52,749.87,750.28,619.8,1295.77,4405840,750.02,1
702.58,703.58,703.23,703.4,424.23,1797.22,3133976,703.08,1
1021.6,1165.06,1082.19,1057.27,694.06,1376.68,1519535,1093.33,1
508.26,1537.95,1527.4,1523.4,460.45,1853.51,601976,1023.1,0
1260.7,1509.55,1317.01,1449.78,574.02,1995.1,3942275,1385.12,1
579.51,1160.45,1159.25,1150.11,712.19,1514.07,808292,869.98,0
704.3,705.3,704.52,704.54,504.58,1906.94,4607513,704.8,1
617.42,1266.14,1259.51,1253.72,720.11,1461.16,524190,941.78,0
663.64,664.64,663.97,663.98,506.98,1857.97,2899931,664.14,1
624.76,693.74,680.43,665.63,555.64,1757.31,581506,659.25,0
1124.31,1125.31,1124.9,1124.92,446.16,1864.24,2621174,1124.81,1
535.38,847.12,553.21,547.03,580.3,1250.92,3954404,691.25,1
987.27,1051.53,993.1,1003.86,574.84,1439.65,3565557,1019.4,1
1061.0,1180.77,1142.09,1178.48,798.47,1210.99,541444,1120.88,0
1335.43,1473.92,1450.51,1428.74,606.86,1987.06,2977376,1404.68,1
1229.06,1230.06,1229.06,1229.37,663.93,1464.81,1745628,1229.56,1
699.49,700.49,663.14,677.36,604.66,1549.39,868035,699.99,0
621.72,1181.53,1053.8,658.27,726.41,1554.1,1532050,901.62,1
1196.74,1539.64,1457.39,1478.85,748.85,1885.37,2339582,1368.19,1
1009.02,1519.89,1476.27,1492.53,468.43,1829.85,604589,1264.46,0
1193.0,1194.0,1193.08,1193.47,554.83,1607.34,3397816,1193.5,1
656.55,1299.95,1206.91,1186.47,674.69,1251.66,4843493,978.25,1
628.75,629.75,628.93,629.61,762.59,1278.27,1653615,629.25,1
998.39,999.39,998.79,998.97,758.66,1412.16,4750690,998.89,1
942.38,943.38,912.21,924.84,446.28,1450.0,843201,942.88,0
966.86,1094.81,1044.0,1032.55,487.21,1457.88,1863816,1030.84,1
1230.26,1231.26,1231.04,1230.98,785.72,1297.71,2995364,1230.76,1
834.88,1115.09,1098.55,1096.2,503.36,1690.76,280272,974.98,0
693.16,694.16,673.95,676.22,616.43,1464.13,125833,693.66,0
516.35,517.35,516.39,516.55,745.75,1348.23,2545296,516.85,1
724.62,725.62,724.85,725.54,570.13,1277.24,4618628,725.12,1
671.7,672.7,672.51,672.53,582.79,1282.0,3307627,672.2,1
1094.86,1095.86,1095.78,1095.46,757.8,1739.67,1901164,1095.36,1
526.52,1153.57,1105.01,1103.98,713.9,1547.49,677926,840.04,0
712.65,713.65,713.08,713.36,657.22,1285.65,3165810,713.15,1
575.96,1099.26,1061.74,1076.78,716.97,1711.03,249524,837.61,0
967.54,1238.92,1229.2,1186.97,714.16,1776.98,1360297,1103.23,1
1223.16,1224.16,1223.26,1223.62,700.48,1606.99,4399548,1223.66,1
